Block_Index,Block_Len,Next_Jump_Size
7841,17,20
7842,3,2059
7843,29,35738
7844,14,45
7845,7,35640
7846,2,104
7847,5,137327
7848,30,137422
7849,6,640463
7850,8,1203
7851,28,1110
7852,2,640499
7853,5,179
7854,7,1933
7855,4,13723
7856,21,9
7857,3,1134
7858,4,121304
7859,18,9
7860,23,507
7861,5,172
7862,25,186
7863,17,170
7864,5,573
7865,25,9
7866,16,15
7867,10,121705
7868,1,1142
7869,6,124099
7870,38,85
7871,5,372
7872,5,168
7873,24,166
7874,17,160
7875,4,426
7876,40,124512
7877,4,12
7878,1,9
7879,1,12
7880,2,492
7881,7,11
7882,4,29519
7883,8,790413
7884,3,2868
7885,8,9
7886,34,9
7887,7,2695
7888,2,790408
7889,9,29485
7890,13,612
7891,8,13529
7892,2,1267
7893,4,152
7894,1,1105
7895,6,404003
7896,7,11
7897,13,404058
7898,4,84
7899,6,2059
7900,29,35738
7901,14,45
7902,7,35640
7903,9,1933
7904,4,13723
7905,21,9
7906,3,1134
7907,4,121304
7908,42,507
7909,5,172
7910,25,186
7911,17,170
7912,5,573
7913,25,9
7914,16,15
7915,10,121705
7916,1,1142
7917,6,124099
7918,38,85
7919,5,372
7920,5,168
7921,24,166
7922,17,160
7923,4,426
7924,40,124512
7925,7,9
7926,1,12
7927,2,492
7928,4,786
7929,8,819
7930,3,11
7931,1,531
7932,8,13529
7933,2,1267
7934,37,430
7935,10,213
7936,4,780
7937,19,57
7938,6,654
7939,4,236
7940,43,209
7941,2,1124
7942,6,404003
7943,7,11
7944,13,404058
7945,4,84
7946,3,184
7947,17,55982
7948,4,12649
7949,7,66
7950,2,12737
7951,2,36271
7952,8,36257
7953,12,94204
7954,16,1549
7955,15,287
7956,17,246
7957,3,21
7958,8,110
7959,32,58
7960,9,268
7961,11,227
7962,1,272204
7963,5,272209
7964,2,9
7965,4,462
7966,3,106376
7967,7,106390
7968,7,5780634
7969,11,291279
7970,20,58
7971,6,291146
7972,2,5780666
7973,8,91105
7974,14,11
7975,11,91023
7976,2,392
7977,23,481532
7978,7,854
7979,25,5008412
7980,9,5008432
7981,2,19
7982,2,578929
7983,15,30
7984,2,34
7985,8,39
7986,6,578803
7987,1,25
7988,7,738
7989,2,481555
7990,1,635
7991,8,1478
7992,3,94270
7993,8,458712
7994,1,63937
7995,2,9
7996,14,41
7997,4,63
7998,3,163
7999,1,63966
8000,4,84833
8001,2,106398
8002,8,29
8003,3,106342
8004,4,2088
8005,2,50
8006,4,86110
8007,23,10
8008,12,85996
8009,6,83771
8010,5,13004769
8011,11,13004794
8012,8,2128
8013,22,5457308
8014,16,9
8015,5,9
8016,1,9
8017,3,55
8018,4,12610
8019,6,97
8020,1,12500
8021,7,5457485
8022,6,2049
8023,4,159
8024,7,303
8025,5,9
8026,9,3129
8027,2,4004
8028,10,48
8029,4,10
8030,2,822
8031,12,115
8032,11,662
8033,7,9
8034,2,860
8035,44,65
8036,2,156
8037,2,95
8038,11,700
8039,2,93
8040,7,3941
8041,6,13000293
8042,9,13000313
8043,3,77322
8044,2,10
8045,17,10012
8046,22,34
8047,1,60835
8048,18,1253137
8049,5,1253127
8050,26,60678
8051,19,1082120
8052,13,92297
8053,5,92300
8054,4,1082073
8055,3,93
8056,7,9923
8057,5,77390
8058,2,218
8059,9,1014363
8060,7,13951103
8061,1,13662686
8062,6,11
8063,8,262099
8064,18,262155
8065,4,13662620
8066,3,3879
8067,4,13
8068,1,56
8069,3,12975940
8070,3,9
8071,10,1197362
8072,3,9
8073,9,10
8074,3,14
8075,2,1197311
8076,3,9
8077,10,12975840
8078,1,9705
8079,5,9699
8080,2,46
8081,2,3904
8082,4,181768
8083,1,1877
8084,3,1278
8085,1,27
8086,17,9
8087,8,69
8088,4,9
8089,1,41
8090,3,855
8091,4,1594
8092,35,19
8093,1,24
8094,5,193633
8095,9,193605
8096,1,1739
8097,4,181846
8098,6,3829
8099,4,25
8100,1,52
8101,1,57
8102,3,3868
8103,3,9
8104,1,13
8105,1,13662833
8106,2,11
8107,1,9
8108,2,21
8109,1,13662788
8110,2,13951209
8111,12,38979
8112,5,38988
8113,10,1013828
8114,16,10
8115,5,13000823
8116,18,13000867
8117,8,13627
8118,21,1259961
8119,5,1259951
8120,20,44
8121,13,13863
8122,10,10
8123,7,30
8124,5,3660
8125,13,9
8126,27,52
8127,11,388
8128,13,19
8129,6,5455885
8130,12,11932
8131,6,34
8132,4,22
8133,2,12
8134,2,11905
8135,4,14092
8136,5,518
8137,6,166
8138,2,160
8139,5,13526
8140,8,5455946
8141,2,27
8142,2,70
8143,7,347
8144,4,13003740
8145,9,13003760
8146,3,83679
8147,9,73626
8148,18,1253137
8149,5,1253127
8150,26,73469
8151,4,200
8152,13,101
8153,2,382
8154,12,12921155
8155,6,12921168
8156,15,533271
8157,6,504
8158,1,532746
8159,4,66614
8160,5,3419
8161,12,9
8162,3,12990608
8163,18,12990652
8164,9,1256496
8165,5,1256486
8166,11,12
8167,6,5608
8168,6,5620
8169,36,75
8170,14,35
8171,28,6699
8172,9,11830
8173,6,11842
8174,17,36
8175,4,67
8176,7,83
8177,8,6540
8178,8,77
8179,4,5952
8180,14,10971
8181,4,10
8182,4,10995
8183,1,10
8184,3,16
8185,17,11
8186,4,78549
8187,40,24
8188,6,47
8189,2,650
8190,37,16
8191,18,16
8192,25,293
8193,1,53
8194,12,78818
8195,6,558276
8196,14,16
8197,6,314901932
8198,42,12
8199,2,314902152
8200,3,38
8201,3,33
8202,6,558195
8203,6,1378
8204,36,1252
8205,3,1394
8206,36,1268
8207,2,9
8208,2,24
8209,8,5656
8210,11,12989515
8211,9,12989535
8212,2,9
8213,10,2577
8214,4,66598
8215,4,228
8216,1,107
8217,5,10
8218,8,107
8219,2,52
8220,3,2138
8221,10,9
8222,2,85028
8223,14,9
8224,7,443299
8225,11,225
8226,3,1473
8227,13,32
8228,11,9
8229,1,177100
8230,7,38
8231,1,174080
8232,5,174085
8233,2,177165
8234,7,680136
8235,7,31
8236,2,22
8237,2,1263
8238,28,1170
8239,2,680184
8240,1,351203
8241,5,351208
8242,2,903659
8243,36,903810
8244,5,1301
8245,4,443038
8246,2,6944
8247,18,6989
8248,6,12
8249,2,68463
8250,19,51
8251,1,15610
8252,4,21
8253,1,15578
8254,5,13301
8255,14,26
8256,9,13220
8257,10,72
8258,2,3968
8259,11,3992
8260,4,62
8261,7,40
8262,8,58
8263,7,68205
8264,3,21
8265,1,838763
8266,7,14
8267,3,198
8268,12,26
8269,3,144
8270,2,838818
8271,1,459018
8272,18,553704
8273,7,96572
8274,13,96597
8275,4,96557
8276,13,96582
8277,10,10
8278,26,553519
8279,1,13779
8280,2,13776
8281,3,36407
8282,8,13502958
8283,6,13502971
8284,4,36384
8285,2,9
8286,2,33
8287,2,30324
8288,16,43593
8289,8,790413
8290,3,2868
8291,8,9
8292,34,9
8293,7,2695
8294,2,790408
8295,9,43627
8296,26,30147
8297,2,9
8298,9,55683
8299,17,20
8300,3,2059
8301,29,35738
8302,14,45
8303,7,35640
8304,2,104
8305,5,137327
8306,30,137422
8307,6,640463
8308,8,1203
8309,28,1110
8310,2,640499
8311,5,179
8312,7,1933
8313,4,13723
8314,21,9
8315,3,1134
8316,4,121304
8317,18,9
8318,23,507
8319,5,172
8320,25,186
8321,17,170
8322,5,573
8323,25,9
8324,16,15
8325,10,121705
8326,1,1142
8327,6,124099
8328,38,85
8329,5,372
8330,5,168
8331,24,166
8332,17,160
8333,4,426
8334,40,124512
8335,4,12
8336,1,9
8337,1,12
8338,2,492
8339,7,11
8340,4,29519
8341,8,790413
8342,3,2868
8343,8,9
8344,34,9
8345,7,2695
8346,2,790408
8347,9,29485
8348,13,612
8349,8,13529
8350,2,1267
8351,4,152
8352,1,1105
8353,6,404003
8354,7,11
8355,13,404058
8356,4,84
8357,6,2059
8358,29,35738
8359,14,45
8360,7,35640
8361,9,1933
8362,4,13723
8363,21,9
8364,3,1134
8365,4,121304
8366,42,507
8367,5,172
8368,25,186
8369,17,170
8370,5,573
8371,25,9
8372,16,15
8373,10,121705
8374,1,1142
8375,6,124099
8376,38,85
8377,5,372
8378,5,168
8379,24,166
8380,17,160
8381,4,426
8382,40,124512
8383,7,9
8384,1,12
8385,2,492
8386,4,786
8387,8,819
8388,3,11
8389,1,531
8390,8,13529
8391,2,1267
8392,37,430
8393,10,213
8394,4,780
8395,19,57
8396,6,654
8397,4,236
8398,43,209
8399,2,1124
8400,6,404003
8401,7,11
8402,13,404058
8403,4,84
8404,3,184
8405,17,55982
8406,4,12649
8407,7,66
8408,2,12737
8409,2,36271
8410,8,36257
8411,12,94204
8412,16,1549
8413,15,287
8414,17,246
8415,3,21
8416,8,110
8417,32,58
8418,9,268
8419,11,227
8420,1,272204
8421,5,272209
8422,2,9
8423,4,462
8424,3,106376
8425,7,106390
8426,7,5780634
8427,11,291279
8428,20,58
8429,6,291146
8430,2,5780666
8431,8,91105
8432,14,11
8433,11,91023
8434,2,392
8435,23,481532
8436,7,854
8437,25,5008412
8438,9,5008432
8439,2,19
8440,2,578929
8441,15,30
8442,2,34
8443,8,39
8444,6,578803
8445,1,25
8446,7,738
8447,2,481555
8448,1,635
8449,8,1478
8450,3,94270
8451,8,458712
8452,1,63937
8453,2,9
8454,14,41
8455,4,63
8456,3,163
8457,1,63966
8458,4,84833
8459,2,106398
8460,8,29
8461,3,106342
8462,4,2088
8463,2,50
8464,4,86110
8465,23,10
8466,12,85996
8467,6,83771
8468,5,13004769
8469,11,13004794
8470,8,2128
8471,22,5457308
8472,16,9
8473,5,9
8474,1,9
8475,3,55
8476,4,12610
8477,6,97
8478,1,12500
8479,7,5457485
8480,6,2049
8481,4,159
8482,7,303
8483,5,9
8484,9,3129
8485,2,4004
8486,10,48
8487,4,10
8488,2,822
8489,12,115
8490,11,662
8491,7,9
8492,2,860
8493,44,65
8494,2,156
8495,2,95
8496,11,700
8497,2,93
8498,7,3941
8499,6,13000293
8500,9,13000313
8501,3,77322
8502,2,10
8503,17,10012
8504,22,34
8505,1,60835
8506,18,1253137
8507,5,1253127
8508,26,60678
8509,19,1082120
8510,13,92297
8511,5,92300
8512,4,1082073
8513,3,93
8514,7,9923
8515,5,77390
8516,2,218
8517,9,1014363
8518,7,13951103
8519,1,13662686
8520,6,11
8521,8,262099
8522,18,262155
8523,4,13662620
8524,3,3879
8525,4,13
8526,1,56
8527,3,12975940
8528,3,9
8529,10,1197362
8530,3,9
8531,9,10
8532,3,14
8533,2,1197311
8534,3,9
8535,10,12975840
8536,1,9705
8537,5,9699
8538,2,46
8539,2,3904
8540,4,181768
8541,1,1877
8542,3,1278
8543,1,27
8544,17,9
8545,8,69
8546,4,9
8547,1,41
8548,3,855
8549,4,1594
8550,35,19
8551,1,24
8552,5,193633
8553,9,193605
8554,1,1739
8555,4,181846
8556,6,3829
8557,4,25
8558,1,52
8559,1,57
8560,3,3868
8561,3,9
8562,1,13
8563,1,13662833
8564,2,11
8565,1,9
8566,2,21
8567,1,13662788
8568,2,13951209
8569,12,38979
8570,5,38988
8571,10,1013828
8572,16,10
8573,5,13000823
8574,18,13000867
8575,8,13627
8576,21,1259961
8577,5,1259951
8578,20,44
8579,13,13863
8580,10,10
8581,7,30
8582,5,3660
8583,13,9
8584,27,52
8585,11,388
8586,13,19
8587,6,5455885
8588,12,11932
8589,6,34
8590,4,22
8591,2,12
8592,2,11905
8593,4,14092
8594,5,518
8595,6,166
8596,2,160
8597,5,13526
8598,8,5455946
8599,2,27
8600,2,70
8601,7,347
8602,4,13003740
8603,9,13003760
8604,3,83679
8605,9,73626
8606,18,1253137
8607,5,1253127
8608,26,73469
8609,4,200
8610,13,101
8611,2,382
8612,12,12921155
8613,6,12921168
8614,15,533271
8615,6,504
8616,1,532746
8617,4,66614
8618,5,3419
8619,12,9
8620,3,12990608
8621,18,12990652
8622,9,1256496
8623,5,1256486
8624,11,12
8625,6,5608
8626,6,5620
8627,36,75
8628,14,35
8629,28,6699
8630,9,11830
8631,6,11842
8632,17,36
8633,4,67
8634,7,83
8635,8,6540
8636,8,77
8637,4,5952
8638,14,10971
8639,4,10
8640,4,10995
8641,1,10
8642,3,16
8643,17,11
8644,4,78549
8645,40,24
8646,6,47
8647,2,650
8648,37,16
8649,18,16
8650,25,293
8651,1,53
8652,12,78818
8653,6,558276
8654,14,16
8655,6,314901932
8656,42,12
8657,2,314902152
8658,3,38
8659,3,33
8660,6,558195
8661,6,1378
8662,36,1252
8663,3,1394
8664,36,1268
8665,2,9
8666,2,24
8667,8,5656
8668,11,12989515
8669,9,12989535
8670,2,9
8671,10,2577
8672,4,66598
8673,4,228
8674,1,107
8675,5,10
8676,8,107
8677,2,52
8678,3,2138
8679,10,9
8680,2,85028
8681,14,9
8682,7,443299
8683,11,225
8684,3,1473
8685,13,32
8686,11,9
8687,1,177100
8688,7,38
8689,1,174080
8690,5,174085
8691,2,177165
8692,7,680136
8693,7,31
8694,2,22
8695,2,1263
8696,28,1170
8697,2,680184
8698,1,351203
8699,5,351208
8700,2,903659
8701,36,903810
8702,5,1301
8703,4,443038
8704,2,6944
8705,18,6989
8706,3,18
8707,2,718135
8708,11,539
8709,15,494
8710,8,718084
8711,2,68463
8712,19,51
8713,1,15610
8714,4,21
8715,1,15578
8716,5,13301
8717,14,26
8718,9,13220
8719,10,72
8720,2,3968
8721,11,3992
8722,4,62
8723,7,40
8724,8,58
8725,7,68205
8726,3,21
8727,1,838763
8728,7,14
8729,3,198
8730,12,26
8731,3,144
8732,2,838818
8733,1,459018
8734,18,553704
8735,7,96572
8736,13,96597
8737,4,96557
8738,13,96582
8739,10,10
8740,26,553519
8741,1,13779
8742,2,13776
8743,3,36407
8744,8,13502958
8745,6,13502971
8746,4,36384
8747,2,9
8748,2,33
8749,2,30324
8750,16,43593
8751,8,790413
8752,3,2868
8753,8,9
8754,34,9
8755,7,2695
8756,2,790408
8757,9,43627
8758,26,30147
8759,2,9
8760,9,55683
8761,17,20
8762,3,2059
8763,29,35738
8764,14,45
8765,7,35640
8766,2,104
8767,5,137327
8768,30,137422
8769,6,640463
8770,8,1203
8771,28,1110
8772,2,640499
8773,5,179
8774,7,1933
8775,4,13723
8776,21,9
8777,3,1134
8778,4,121304
8779,18,9
8780,23,507
8781,5,172
8782,25,186
8783,17,170
8784,5,573
8785,25,9
8786,16,15
8787,10,121705
8788,1,1142
8789,6,124099
8790,38,85
8791,5,372
8792,5,168
8793,24,166
8794,17,160
8795,4,426
8796,40,124512
8797,4,12
8798,1,9
8799,1,12
8800,2,492
8801,7,11
8802,4,29519
8803,8,790413
8804,3,2868
8805,8,9
8806,34,9
8807,7,2695
8808,2,790408
8809,9,29485
8810,13,612
8811,8,13529
8812,2,1267
8813,4,152
8814,1,1105
8815,6,404003
8816,7,11
8817,13,404058
8818,4,84
8819,6,2059
8820,29,35738
8821,14,45
8822,7,35640
8823,9,1933
8824,4,13723
8825,21,9
8826,3,1134
8827,4,121304
8828,42,507
8829,5,172
8830,25,186
8831,17,170
8832,5,573
8833,25,9
8834,16,15
8835,10,121705
8836,1,1142
8837,6,124099
8838,38,85
8839,5,372
8840,5,168
8841,24,166
8842,17,160
8843,4,426
8844,40,124512
8845,7,9
8846,1,12
8847,2,492
8848,4,786
8849,8,819
8850,3,11
8851,1,531
8852,8,13529
8853,2,1267
8854,37,430
8855,10,213
8856,4,780
8857,19,57
8858,6,654
8859,4,236
8860,43,209
8861,2,1124
8862,6,404003
8863,7,11
8864,13,404058
8865,4,84
8866,3,184
8867,17,55982
8868,4,12649
8869,7,66
8870,2,12737
8871,2,36271
8872,8,36257
8873,12,94204
8874,16,1549
8875,15,287
8876,17,246
8877,3,21
8878,8,110
8879,32,58
8880,9,268
8881,11,227
8882,1,272204
8883,5,272209
8884,2,9
8885,4,462
8886,3,106376
8887,7,106390
8888,7,5780634
8889,11,291279
8890,20,58
8891,6,291146
8892,2,5780666
8893,8,91105
8894,14,11
8895,11,91023
8896,2,392
8897,23,481532
8898,7,854
8899,25,5008412
8900,9,5008432
8901,2,19
8902,2,578929
8903,15,30
8904,5,537195
8905,7,32519
8906,18,814
8907,16,53027
8908,5,53030
8909,3,766
8910,5,32590
8911,3,537166
8912,6,578816
8913,1,25
8914,7,738
8915,2,481555
8916,1,635
8917,8,1478
8918,3,94270
8919,8,458712
8920,1,63937
8921,2,9
8922,14,41
8923,4,63
8924,3,163
8925,1,63966
8926,4,84833
8927,2,106398
8928,8,29
8929,3,106342
8930,4,2088
8931,2,50
8932,4,86110
8933,23,10
8934,12,85996
8935,6,83771
8936,5,13004769
8937,11,13004794
8938,8,2128
8939,22,5457308
8940,16,9
8941,5,9
8942,1,9
8943,3,55
8944,4,12610
8945,6,97
8946,1,12500
8947,7,5457485
8948,6,2049
8949,4,159
8950,7,303
8951,5,9
8952,9,3129
8953,2,4004
8954,10,48
8955,4,10
8956,2,822
8957,12,115
8958,11,662
8959,7,9
8960,2,860
8961,44,65
8962,2,156
8963,2,95
8964,11,700
8965,2,93
8966,7,3941
8967,6,13000293
8968,9,13000313
8969,3,77322
8970,2,10
8971,17,10012
8972,22,34
8973,1,60835
8974,18,1253137
8975,5,1253127
8976,26,60678
8977,19,1082120
8978,13,92297
8979,5,92300
8980,4,1082073
8981,3,93
8982,7,9923
8983,5,77390
8984,2,218
8985,9,1014363
8986,7,13951103
8987,1,13662686
8988,6,11
8989,6,65
8990,11,1377
8991,12,9
8992,4,9
8993,5,11
8994,2,10
8995,21,9
8996,4,719208
8997,9,693
8998,7,10
8999,5,9
9000,3,13009439
9001,11,13009464
9002,32,17
9003,2,117
9004,3,6801
9005,18,83
9006,12,5131394
9007,23,62
9008,2,5131527
9009,13,5131346
9010,23,62
9011,2,5131479
9012,3,123
9013,19,5131394
9014,23,62
9015,2,5131527
9016,13,5131346
9017,23,62
9018,2,5131479
9019,3,123
9020,19,5131394
9021,19,58
9022,6,5131527
9023,5,134
9024,35,5131394
9025,23,62
9026,2,5131527
9027,13,5131346
9028,23,62
9029,2,5131479
9030,3,123
9031,19,5131394
9032,19,58
9033,6,5131527
9034,5,134
9035,35,5131394
9036,23,62
9037,2,5131527
9038,13,5131346
9039,23,62
9040,2,5131479
9041,3,123
9042,19,5131394
9043,23,62
9044,2,5131527
9045,13,5131346
9046,23,62
9047,2,5131479
9048,3,123
9049,19,5131394
9050,23,62
9051,2,5131527
9052,13,5131346
9053,23,62
9054,2,5131479
9055,3,123
9056,19,5131394
9057,23,62
9058,2,5131527
9059,13,5131346
9060,23,62
9061,2,5131479
9062,3,123
9063,7,113
9064,16,6507
9065,10,49
9066,11,9
9067,12,5332
9068,13,10978330
9069,13,2035605
9070,6,2035618
9071,3,120
9072,2,595
9073,19,9
9074,11,139
9075,1,9
9076,1,74
9077,1,9
9078,2,63
9079,3,26580
9080,6,10932077
9081,18,1253137
9082,5,1253127
9083,26,10931920
9084,1,10
9085,8,26527
9086,2,4876
9087,8,12951
9088,15,1027219
9089,16,9
9090,8,266
9091,5,7928949
9092,16,9
9093,9,463334
9094,6,463327
9095,7,67
9096,18,17
9097,20,227
9098,5,9
9099,2,199
9100,10,3518102
9101,1,64
9102,6,3518175
9103,6,23057
9104,15,375
9105,8,22634
9106,7,9
9107,10,7928444
9108,3,260
9109,9,3485
9110,16,7928972
9111,14,9
9112,6,448820
9113,9,100
9114,7,88
9115,18,448706
9116,10,459683
9117,6,459676
9118,7,67
9119,18,217
9120,17,235
9121,4,359
9122,7,123
9123,10,3521582
9124,1,64
9125,6,3521655
9126,1,287
9127,6,19290
9128,15,375
9129,8,18867
9130,4,9
9131,10,7928568
9132,16,3405
9133,5,8386817
9134,8,471436
9135,7,471462
9136,2,12
9137,2,435141
9138,37,435273
9139,3,8386769
9140,10,12
9141,6,3993
9142,9,153
9143,2,8383072
9144,8,471436
9145,7,471462
9146,2,12
9147,2,435141
9148,37,435273
9149,3,8383024
9150,2,157
9151,9,12
9152,1,12
9153,2,9
9154,1,9
9155,9,3830
9156,13,9
9157,10,1026910
9158,3,11
9159,2,10
9160,5,36
9161,12,10
9162,1,5194
9163,11,9
9164,18,11
9165,14,12745
9166,14,9
9167,7,9
9168,6,10
9169,9,9
9170,5,9
9171,1,9
9172,5,9
9173,3,9
9174,10,12503
9175,16,1025505
9176,9,1025470
9177,6,1469
9178,2,1460
9179,10,9
9180,51,1223
9181,10,9
9182,59,9
9183,7,940
9184,5,1073
9185,2,21
9186,11,1105
9187,5,19
9188,9,949
9189,2,926
9190,5,53
9191,4,12888
9192,52,12724
9193,3,62
9194,7,10330
9195,9,9
9196,6,9
9197,7,10265
9198,6,1206
9199,3,32312
9200,28,32408
9201,1,1212
9202,14,817
9203,5,801
9204,2,117
9205,5,416
9206,5,431
9207,27,949
9208,3,150330
9209,5,1120
9210,19,556
9211,2,908870
9212,16,24
9213,3,853050
9214,14,10838157
9215,5,10838152
9216,8,853109
9217,2,28
9218,5,908802
9219,4,9
9220,17,609
9221,4,876228
9222,9,876193
9223,6,9
9224,9,376
9225,7,9
9226,5,422
9227,4,502
9228,12,10893983
9229,5,10893978
9230,4,560
9231,9,15
9232,7,9
9233,6,172
9234,5,160
9235,8,496
9236,10,360
9237,14,9
9238,6,10982
9239,27,10915
9240,10,9
9241,5,79
9242,2,9
9243,9,113
9244,10,19
9245,3,4617
9246,12,9
9247,11,9
9248,2,47
9249,16,69620
9250,23,6344831
9251,7,89
9252,2,6344717
9253,5,48
9254,6,52
9255,7,69526
9256,2,10888812
9257,5,10888807
9258,4,127
9259,4,307
9260,12,34
9261,19,9635265
9262,12,9
9263,43,298
9264,2,1682997
9265,3,9
9266,11,1682937
9267,3,9
9268,6,509
9269,3,1254370
9270,5,1254365
9271,1,1631303
9272,6,9
9273,2,9
9274,8,37
9275,7,9
9276,6,1631150
9277,2,691
9278,14,9
9279,9,9634749
9280,3,107
9281,4,425
9282,16,49
9283,3,4755
9284,22,46
9285,7,111
9286,8,141
9287,3,15
9288,10,18
9289,6,134
9290,5,4647
9291,9,24
9292,4,3906
9293,12,9
9294,21,12
9295,1,11
9296,11,9
9297,14,19
9298,21,10
9299,2,78
9300,9,2713
9301,43,721340
9302,5,1307
9303,14,9
9304,11,11
9305,7,41
9306,2,39931
9307,11,9
9308,7,120
9309,2,9
9310,8,39718
9311,1,9
9312,6,584
9313,3,9
9314,1,597
9315,4,419
9316,23,78
9317,1,48783
9318,23,15
9319,1,144
9320,10,454
9321,27,64
9322,2,38
9323,8,329
9324,3,10111056
9325,5,10111051
9326,29,48402
9327,3,76
9328,12,289
9329,5,522
9330,5,6526
9331,13,9
9332,9,163
9333,6,2946790
9334,6,2946803
9335,9,259
9336,6,9
9337,15,472049
9338,15,9
9339,11,229
9340,5,468308
9341,15,14
9342,7,568
9343,13,767
9344,33,295369234
9345,34,61
9346,3,295369435
9347,5,1227
9348,11,9
9349,11,44
9350,8,60
9351,2,9
9352,9,1111
9353,3,13
9354,8,310
9355,3,291
9356,6,519
9357,4,8013
9358,9,205
9359,6,7780
9360,16,53
9361,1,9
9362,5,125
9363,3,40
9364,1,9
9365,4,9
9366,1,9
9367,1,45
9368,1,9
9369,1,43
9370,3,2561
9371,7,9
9372,9,39
9373,15,82
9374,2,9
9375,6,2477
9376,2,162
9377,4,1361105
9378,12,242
9379,9,1361388
9380,8,283
9381,6,50
9382,3,48
9383,8,468205
9384,3,249
9385,9,215
9386,5,2473974
9387,6,2473987
9388,4,249
9389,2,101
9390,6,467570
9391,24,26912
9392,15,281
9393,5,287
9394,22,295561353
9395,15,6462
9396,13,9
9397,21,36
9398,5,2912
9399,21,2863
9400,27,175993
9401,8,40
9402,2,176055
9403,3,3699
9404,22,3640
9405,5,4983
9406,12,9
9407,4,9
9408,3,43
9409,1,9
9410,5,9
9411,1,9
9412,13,398
9413,3,9
9414,1,167
9415,9,66
9416,16,871
9417,2,9
9418,10,4888
9419,21,1599
9420,39,303863281
9421,7,28
9422,2,303863236
9423,20,305638766
9424,13,528
9425,15,9
9426,19,18
9427,9,43
9428,7,61
9429,4,9
9430,8,314
9431,2,305638717
9432,44,295207633
9433,15,81
9434,5,295207506
9435,23,2084
9436,21,2035
9437,7,55
9438,3,62
9439,11,1025
9440,2,9
9441,10,5979
9442,5,295561410
9443,17,26716
9444,10,13
9445,9,467448
9446,5,11
9447,4,134
9448,4,2474157
9449,6,2474170
9450,6,9
9451,10,472280
9452,7,472939
9453,11,9
9454,4,87
9455,4,2337
9456,30,11
9457,3,296414460
9458,14,108
9459,12,296414645
9460,4,98
9461,10,2082
9462,5,9
9463,8,473119
9464,3,9
9465,2,321
9466,8,229
9467,2,9
9468,10,6298
9469,2,137
9470,3,10786330
9471,15,10786278
9472,3,9
9473,8,588
9474,2,721328
9475,8,2543
9476,2,97
9477,3,11510764
9478,15,11510712
9479,2,9
9480,10,3474
9481,2,115
9482,9,342
9483,7,253
9484,2,9
9485,7,4476
9486,1,25
9487,5,425
9488,2,10893624
9489,5,10893619
9490,9,711
9491,2,150313
9492,2,951
9493,6,35
9494,2,9
9495,10,3732
9496,5,12741
9497,2,4852
9498,4,211
9499,1,23
9500,5,22
9501,3,34
9502,8,34
9503,8,34
9504,3,51
9505,7,452
9506,1,92
9507,15,10978459
9508,6,61
9509,5,5207
9510,2,13008980
9511,11,13009005
9512,10,307
9513,10,9
9514,9,390
9515,7,719282
9516,21,9
9517,3,53
9518,1,11
9519,5,9
9520,11,933
9521,1,96
9522,2,262099
9523,18,262155
9524,4,13662620
9525,3,3879
9526,4,13
9527,1,56
9528,3,12975940
9529,3,9
9530,10,1197362
9531,3,9
9532,9,10
9533,3,14
9534,2,1197311
9535,3,9
9536,10,12975840
9537,1,9705
9538,5,9699
9539,2,46
9540,2,3904
9541,4,181768
9542,1,1877
9543,3,1278
9544,1,27
9545,17,9
9546,8,69
9547,4,9
9548,1,41
9549,3,855
9550,4,1594
9551,35,19
9552,1,24
9553,5,193633
9554,9,193605
9555,1,1739
9556,4,181846
9557,6,3829
9558,4,25
9559,1,52
9560,1,57
9561,3,3868
9562,3,9
9563,1,13
9564,1,13662833
9565,2,11
9566,1,9
9567,2,21
9568,1,13662788
9569,2,13951209
9570,12,38979
9571,5,38988
9572,10,1013828
9573,16,10
9574,5,13000823
9575,18,13000867
9576,8,13627
9577,21,1259961
9578,5,1259951
9579,20,44
9580,13,13863
9581,10,10
9582,7,30
9583,5,3660
9584,13,9
9585,27,52
9586,11,388
9587,13,19
9588,6,5455885
9589,12,11932
9590,6,34
9591,4,22
9592,2,12
9593,2,11905
9594,4,14092
9595,5,518
9596,6,166
9597,2,160
9598,5,13526
9599,8,5455946
9600,2,27
9601,2,70
9602,7,347
9603,4,13003740
9604,9,13003760
9605,3,83679
9606,9,73626
9607,18,1253137
9608,5,1253127
9609,26,73469
9610,4,200
9611,13,101
9612,2,382
9613,12,12921155
9614,6,12921168
9615,15,533271
9616,6,504
9617,1,532746
9618,4,66614
9619,5,3419
9620,12,9
9621,3,12990608
9622,18,12990652
9623,9,1256496
9624,5,1256486
9625,11,12
9626,6,5608
9627,6,5620
9628,36,75
9629,14,35
9630,28,6699
9631,9,11830
9632,6,11842
9633,22,13
9634,2,53
9635,14,83
9636,8,6540
9637,8,77
9638,4,5952
9639,14,10971
9640,4,10
9641,4,10995
9642,1,10
9643,3,16
9644,17,11
9645,4,78549
9646,40,24
9647,6,47
9648,2,650
9649,37,16
9650,18,16
9651,25,293
9652,1,53
9653,12,78818
9654,6,558276
9655,14,16
9656,6,314901932
9657,42,12
9658,2,314902152
9659,3,38
9660,3,33
9661,6,558195
9662,6,1378
9663,36,1252
9664,3,1394
9665,36,1268
9666,2,9
9667,2,24
9668,8,5656
9669,11,12989515
9670,9,12989535
9671,2,9
9672,10,2577
9673,4,66598
9674,4,228
